TIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,Load,year,month,day,hour,weekday,load_lag_1,load_lag_24,load_rolling_mean_24,load_rolling_std_24
2024-08-14 23:00:00,18089.25,2332.91,6847.2,1997.08,21769.62,5369.28,11628.83,1790.53,69824.71,2024,8,14,23,2,73887.31,70000.55,68922.87000000001,10260.924815391005
2024-08-15 00:00:00,17067.7,2167.13,6713.9,1875.78,20160.68,5107.4,10719.6,1684.96,65497.15,2024,8,15,0,3,69824.71,65680.66,68915.22374999999,10263.513942315532
2024-08-15 01:00:00,16027.79,2033.13,6630.27,1806.24,18944.69,4842.16,9968.54,1584.13,61836.96,2024,8,15,1,3,65497.15,62076.37,68905.24833333334,10270.563747916945
2024-08-15 02:00:00,15358.7,1920.78,6590.76,1738.04,17936.95,4623.41,9426.01,1500.75,59095.41,2024,8,15,2,3,61836.96,59216.36,68900.20875,10275.553078425304
2024-08-15 03:00:00,14844.2,1848.32,6591.93,1709.8,17126.67,4447.86,9013.97,1443.16,57025.91,2024,8,15,3,3,59095.41,57108.01,68896.78791666667,10279.662346737929
2024-08-15 04:00:00,14544.43,1766.87,6519.17,1648.87,16600.04,4326.26,8754.6,1399.89,55560.14,2024,8,15,4,3,57025.91,55748.89,68888.92333333334,10290.225431116643
2024-08-15 05:00:00,14511.09,1763.34,6449.08,1634.95,16437.99,4210.27,8667.53,1377.38,55051.63,2024,8,15,5,3,55560.14,55176.68,68883.71291666667,10297.499537627644
2024-08-15 06:00:00,14787.24,1839.75,6482.08,1643.52,16759.29,4252.44,8736.15,1385.99,55886.46,2024,8,15,6,3,55051.63,55780.41,68888.13166666667,10291.653418894093
2024-08-15 07:00:00,15011.48,1893.69,6478.92,1640.89,17235.45,4372.29,9009.47,1412.21,57054.41,2024,8,15,7,3,55886.46,57192.44,68882.38041666667,10298.509734431093
2024-08-15 08:00:00,15086.99,1903.3,6522.77,1650.41,17342.66,4398.03,9069.94,1404.23,57378.31,2024,8,15,8,3,57054.41,57286.73,68886.19625,10294.042475829156
2024-08-15 09:00:00,15930.2,2010.96,6663.39,1756.83,18067.53,4557.84,9418.64,1450.71,59856.1,2024,8,15,9,3,57378.31,59902.07,68884.28083333334,10295.79096592525
2024-08-15 10:00:00,17312.95,2198.83,6791.34,1868.47,19461.46,4795.13,10005.85,1534.13,63968.16,2024,8,15,10,3,59856.1,63931.95,68885.78958333333,10295.036321611615
2024-08-15 11:00:00,18636.74,2410.36,6923.42,1974.0,21121.61,5151.91,10744.78,1640.28,68603.11,2024,8,15,11,3,63968.16,68299.25,68898.45041666667,10294.470461282803
2024-08-15 12:00:00,19777.21,2569.71,7114.35,2094.54,22634.75,5545.16,11498.7,1736.59,72971.01,2024,8,15,12,3,68603.11,72403.67,68922.08958333333,10303.516861788663
2024-08-15 13:00:00,20762.73,2712.01,7259.02,2231.51,24241.93,5756.3,12262.82,1844.3,77070.62,2024,8,15,13,3,72971.01,76302.26,68954.10458333333,10328.608659012525
2024-08-15 14:00:00,21512.81,2881.33,7326.14,2324.94,25599.29,6110.05,12948.88,1935.18,80638.6,2024,8,15,14,3,77070.62,79726.09,68992.12583333334,10371.57628300842
2024-08-15 15:00:00,21738.4,2962.63,7073.74,2255.24,26291.91,6285.75,13551.71,2007.75,82167.13,2024,8,15,15,3,80638.6,82082.77,68995.64083333332,10376.218941984689
2024-08-15 16:00:00,21681.64,2943.26,6815.13,2212.23,26578.65,6358.62,14019.33,2069.64,82678.5,2024,8,15,16,3,82167.13,82522.21,69002.15291666666,10385.122496224974
2024-08-15 17:00:00,21283.3,2945.08,6790.36,2212.5,26842.39,6402.21,14328.98,2099.3,82904.13,2024,8,15,17,3,82678.5,82751.14,69008.52750000001,10393.971996300274
2024-08-15 18:00:00,20850.57,2933.99,6780.44,2202.43,26881.38,6383.37,14491.78,2107.54,82631.51,2024,8,15,18,3,82904.13,82352.36,69020.15875,10409.69777433925
2024-08-15 19:00:00,20569.53,2927.25,6871.18,2149.84,26681.86,6284.53,14348.75,2088.63,81921.56,2024,8,15,19,3,82631.51,81011.65,69058.07166666667,10456.820891883863
2024-08-15 20:00:00,20102.17,2856.11,6793.64,2065.32,25726.1,6081.81,13924.33,2031.18,79580.66,2024,8,15,20,3,81921.56,78010.88,69123.47916666667,10519.974346116105
2024-08-15 21:00:00,19595.56,2716.91,6599.0,1973.09,24673.27,5928.85,13379.85,1954.87,76821.4,2024,8,15,21,3,79580.66,75874.01,69162.95375,10548.14573934911
2024-08-15 22:00:00,19006.98,2605.19,6721.96,1910.95,23582.64,5700.35,12812.07,1872.64,74212.78,2024,8,15,22,3,76821.4,73887.31,69176.515,10554.69089157674
2024-08-15 23:00:00,18157.06,2404.55,6877.7,1933.31,22285.58,5378.75,11977.48,1785.07,70799.49,2024,8,15,23,3,74212.78,69824.71,69217.13083333333,10559.16827129585
2024-08-16 00:00:00,17144.17,2249.95,6834.34,1791.48,20678.79,5063.99,11075.06,1681.52,66519.29,2024,8,16,0,4,70799.49,65497.15,69259.72,10545.564390129108
2024-08-16 01:00:00,16225.58,2083.86,6843.2,1719.6,19279.66,4714.0,10298.92,1597.57,62762.38,2024,8,16,1,4,66519.29,61836.96,69298.27916666666,10518.90167989581
2024-08-16 02:00:00,15564.46,1986.75,6820.38,1643.69,18268.47,4484.22,9700.8,1528.39,59997.15,2024,8,16,2,4,62762.38,59095.41,69335.85166666667,10482.420714031477
2024-08-16 03:00:00,15063.21,1890.96,6775.47,1595.46,17562.74,4275.68,9229.28,1473.27,57866.09,2024,8,16,3,4,59997.15,57025.91,69370.85916666668,10440.843021204591
2024-08-16 04:00:00,14771.56,1868.01,6734.02,1517.16,17122.22,4147.92,8944.09,1441.2,56546.19,2024,8,16,4,4,57866.09,55560.14,69411.94458333333,10385.929721017119
2024-08-16 05:00:00,14686.06,1829.01,6693.68,1493.71,16962.78,4069.23,8809.98,1421.33,55965.78,2024,8,16,5,4,56546.19,55051.63,69450.03416666666,10332.513519247706
2024-08-16 06:00:00,14891.45,1884.06,6671.74,1485.17,17139.55,4103.23,8872.11,1417.71,56465.01,2024,8,16,6,4,55965.78,55886.46,69474.14041666668,10300.117308636227
2024-08-16 07:00:00,15139.15,1918.18,6678.11,1549.58,17512.34,4203.89,9091.97,1434.84,57528.05,2024,8,16,7,4,56465.01,57054.41,69493.87541666666,10275.711350565965
2024-08-16 08:00:00,15133.3,1932.42,6713.24,1582.42,17545.91,4268.34,9126.76,1434.74,57737.13,2024,8,16,8,4,57528.05,57378.31,69508.82625,10257.562171715963
2024-08-16 09:00:00,15988.16,2020.08,6775.73,1730.66,18358.4,4463.87,9472.22,1487.09,60296.21,2024,8,16,9,4,57737.13,59856.1,69527.16416666667,10239.933514271344
2024-08-16 10:00:00,17272.83,2227.95,6868.08,1839.31,19773.74,4839.34,10092.82,1584.32,64498.39,2024,8,16,10,4,60296.21,63968.16,69549.25708333333,10227.983376036793
2024-08-16 11:00:00,18576.38,2417.98,6992.82,1956.36,21441.8,5239.95,10833.5,1689.65,69148.42,2024,8,16,11,4,64498.39,68603.11,69571.97833333333,10226.395719710048
2024-08-16 12:00:00,19759.59,2554.18,7126.16,2079.27,23076.06,5633.27,11571.3,1802.59,73602.41,2024,8,16,12,4,69148.42,72971.01,69598.28666666667,10236.327569722904
2024-08-16 13:00:00,20738.13,2693.77,7193.28,2209.47,24687.74,5963.75,12297.0,1906.62,77689.75,2024,8,16,13,4,73602.41,77070.62,69624.08375,10256.737531812763
2024-08-16 14:00:00,21640.18,2879.17,7210.03,2212.06,26057.58,6242.11,12985.74,2008.0,81234.87,2024,8,16,14,4,77689.75,80638.6,69648.92833333333,10285.26016952625
2024-08-16 15:00:00,22068.08,2943.02,6918.8,2231.26,26781.96,6231.67,13505.28,2076.31,82756.39,2024,8,16,15,4,81234.87,82167.13,69673.48083333333,10317.096355777294
2024-08-16 16:00:00,22094.01,2928.87,6713.58,2222.06,26919.86,6192.74,13906.22,2102.99,83080.34,2024,8,16,16,4,82756.39,82678.5,69690.22416666667,10339.42138861165
2024-08-16 17:00:00,22114.09,2937.05,6638.93,2221.35,27107.82,6202.72,14019.26,2116.1,83357.33,2024,8,16,17,4,83080.34,82904.13,69709.1075,10364.986028514899
2024-08-16 18:00:00,21829.94,2911.45,6658.49,2209.15,27038.76,6176.82,14179.12,2110.63,83114.36,2024,8,16,18,4,83357.33,82631.51,69729.22624999999,10391.593817200057
2024-08-16 19:00:00,21349.44,2918.58,6830.06,2195.79,26721.76,6076.75,14183.37,2099.84,82375.59,2024,8,16,19,4,83114.36,81921.56,69748.14416666668,10415.141636187862
2024-08-16 20:00:00,20782.21,2772.88,7044.25,2151.25,25712.0,5885.77,13733.89,2060.87,80143.13,2024,8,16,20,4,82375.59,79580.66,69771.58041666666,10438.834710531952
2024-08-16 21:00:00,20093.57,2649.17,6805.96,2060.54,24481.66,5776.98,13112.46,1981.5,76961.83,2024,8,16,21,4,80143.13,76821.4,69777.43166666667,10442.996662710066
2024-08-16 22:00:00,19449.5,2533.27,6840.54,1967.32,23511.21,5585.14,12578.67,1899.7,74365.35,2024,8,16,22,4,76961.83,74212.78,69783.78874999999,10445.860078091935
2024-08-16 23:00:00,18507.6,2395.73,6829.75,1954.71,22179.16,5308.1,11844.13,1798.51,70817.69,2024,8,16,23,4,74365.35,70799.49,69784.54708333334,10445.937680762408
2024-08-17 00:00:00,17562.4,2241.08,6942.63,1924.43,20740.15,5056.01,11062.4,1692.92,67222.03,2024,8,17,0,5,70817.69,66519.29,69813.82791666668,10437.368350365483
2024-08-17 01:00:00,16619.79,2083.69,6895.7,1835.08,19354.72,4756.99,10321.29,1615.37,63482.63,2024,8,17,1,5,67222.03,62762.38,69843.83833333333,10417.227934289787
2024-08-17 02:00:00,15839.3,1980.25,6843.83,1759.76,18214.13,4550.29,9695.33,1547.3,60430.18,2024,8,17,2,5,63482.63,59997.15,69861.88124999999,10399.79211573695
2024-08-17 03:00:00,15215.85,1893.06,6741.0,1700.19,17324.75,4327.78,9206.97,1487.01,57896.63,2024,8,17,3,5,60430.18,57866.09,69863.15375000001,10398.262271340513
2024-08-17 04:00:00,14720.47,1799.61,6747.23,1679.42,16588.18,4233.38,8801.08,1431.33,56000.7,2024,8,17,4,5,57896.63,56546.19,69840.425,10429.18655840146
2024-08-17 05:00:00,14439.67,1764.81,6770.77,1647.1,16210.08,4070.83,8508.53,1389.09,54800.89,2024,8,17,5,5,56000.7,55965.78,69791.88791666666,10499.042898378579
2024-08-17 06:00:00,14333.29,1736.14,6631.53,1625.76,15908.91,4012.77,8358.4,1353.46,53960.25,2024,8,17,6,5,54800.89,56465.01,69687.52291666665,10648.66069518513
2024-08-17 07:00:00,14290.79,1720.7,6591.8,1604.92,15762.88,4063.54,8377.22,1337.52,53749.37,2024,8,17,7,5,53960.25,57528.05,69530.07791666668,10862.05685209729
2024-08-17 08:00:00,14441.16,1742.43,6613.86,1557.15,15754.87,4057.28,8446.62,1328.91,53942.28,2024,8,17,8,5,53749.37,57737.13,69371.95916666667,11066.880092784571
2024-08-17 09:00:00,15461.31,1866.43,6799.84,1660.62,16592.56,4360.37,8915.14,1400.34,57056.61,2024,8,17,9,5,53942.28,60296.21,69236.97583333333,11201.330501095264
2024-08-17 10:00:00,16854.55,1981.56,6969.21,1763.19,18087.47,4721.67,9651.36,1521.84,61550.85,2024,8,17,10,5,57056.61,64498.39,69114.16166666667,11271.483544647168
2024-08-17 11:00:00,18121.41,2182.65,7142.02,1848.09,19989.12,5108.61,10468.21,1633.11,66493.2,2024,8,17,11,5,61550.85,69148.42,69003.5275,11284.156569605459
2024-08-17 12:00:00,19333.63,2406.62,7294.05,1963.82,21774.17,5468.68,11273.81,1750.41,71265.19,2024,8,17,12,5,66493.2,73602.41,68906.14333333333,11252.783514588722
2024-08-17 13:00:00,20273.89,2587.1,7376.09,2105.07,23436.29,5788.27,12067.19,1882.37,75516.28,2024,8,17,13,5,71265.19,77689.75,68815.58208333333,11187.577496491085
2024-08-17 14:00:00,21065.43,2751.23,7385.67,2222.53,24689.35,6021.4,12744.1,1966.82,78846.51,2024,8,17,14,5,75516.28,81234.87,68716.06708333333,11082.431455837534
2024-08-17 15:00:00,21583.73,2820.86,7381.64,2221.76,25641.65,6203.21,13332.32,2034.98,81220.15,2024,8,17,15,5,78846.51,82756.39,68652.05708333333,11001.955730582347
2024-08-17 16:00:00,21825.71,2831.12,7288.59,2205.53,26111.79,6244.78,13688.36,2082.48,82278.37,2024,8,17,16,5,81220.15,83080.34,68618.64166666666,10957.355967299844
2024-08-17 17:00:00,21865.36,2827.19,7199.2,2226.9,26234.85,6254.41,13997.34,2102.44,82707.69,2024,8,17,17,5,82278.37,83357.33,68591.57333333333,10920.102543205021
2024-08-17 18:00:00,21680.66,2814.67,7182.99,2233.05,26177.1,6244.22,14115.25,2118.13,82566.08,2024,8,17,18,5,82707.69,83114.36,68568.72833333333,10888.928737781633
2024-08-17 19:00:00,21318.71,2790.25,7229.69,2216.31,25838.71,6056.58,13974.12,2113.33,81537.71,2024,8,17,19,5,82566.08,82375.59,68533.81666666667,10843.987500393327
2024-08-17 20:00:00,20620.32,2648.82,7179.75,2093.21,24698.36,5796.55,13493.41,2042.68,78573.1,2024,8,17,20,5,81537.71,80143.13,68468.39875000001,10775.426630479595
2024-08-17 21:00:00,20130.41,2524.93,7024.57,2004.17,23545.82,5603.15,12913.32,1963.1,75709.47,2024,8,17,21,5,78573.1,76961.83,68416.21708333334,10735.465860976788
2024-08-17 22:00:00,19337.54,2404.93,6910.45,1901.65,22513.08,5445.75,12359.83,1876.11,72749.35,2024,8,17,22,5,75709.47,74365.35,68348.88375000001,10701.544534089304
2024-08-17 23:00:00,18437.57,2229.35,6877.37,1808.28,21155.02,5172.6,11719.14,1767.3,69166.63,2024,8,17,23,5,72749.35,70817.69,68280.08958333333,10690.284894482784
2024-08-18 00:00:00,17586.66,2077.89,6945.5,1772.17,19822.56,4906.31,11015.46,1675.72,65802.26,2024,8,18,0,6,69166.63,67222.03,68220.93250000001,10700.318068798968
2024-08-18 01:00:00,16728.48,1958.1,6886.18,1763.04,18500.47,4662.81,10326.49,1566.22,62391.79,2024,8,18,1,6,65802.26,63482.63,68175.48083333333,10723.61142728359
2024-08-18 02:00:00,15936.15,1852.17,6801.06,1660.15,17342.37,4472.44,9703.91,1488.62,59256.86,2024,8,18,2,6,62391.79,60430.18,68126.5925,10763.059040488828
2024-08-18 03:00:00,15354.97,1751.25,6777.67,1591.19,16428.63,4314.14,9208.18,1430.46,56856.49,2024,8,18,3,6,59256.86,57896.63,68083.25333333333,10808.042731379326
2024-08-18 04:00:00,14876.62,1700.14,6764.41,1536.4,15696.2,4179.42,8816.41,1383.49,54953.07,2024,8,18,4,6,56856.49,56000.7,68039.60208333333,10860.949205197925
2024-08-18 05:00:00,14550.25,1672.86,6758.82,1501.66,15185.17,4090.38,8519.33,1343.47,53621.92,2024,8,18,5,6,54953.07,54800.89,67990.47833333333,10925.90290622641
2024-08-18 06:00:00,14387.43,1635.48,6727.72,1506.84,14926.61,3989.3,8363.41,1324.71,52861.51,2024,8,18,6,6,53621.92,53960.25,67944.6975,10989.364866299858
2024-08-18 07:00:00,14245.35,1656.81,6674.26,1507.26,14686.4,3904.75,8266.18,1310.51,52251.52,2024,8,18,7,6,52861.51,53749.37,67882.28708333333,11077.388327342202
2024-08-18 08:00:00,14211.83,1686.63,6634.37,1473.27,14783.25,3816.84,8197.01,1291.29,52094.5,2024,8,18,8,6,52251.52,53942.28,67805.29625,11184.39207681503
2024-08-18 09:00:00,15205.32,1841.36,6852.02,1598.88,16097.26,4059.31,8618.01,1363.46,55635.63,2024,8,18,9,6,52094.5,57056.61,67746.08875000001,11247.350970831203
2024-08-18 10:00:00,16461.82,2040.44,7042.67,1726.84,17819.94,4511.62,9439.15,1465.45,60507.94,2024,8,18,10,6,55635.63,61550.85,67702.63416666667,11274.309549364383
2024-08-18 11:00:00,17713.05,2251.57,7169.78,1862.77,19867.53,4951.52,10306.46,1580.1,65702.78,2024,8,18,11,6,60507.94,66493.2,67669.7,11279.14955474859
2024-08-18 12:00:00,18963.4,2454.52,7316.31,2021.31,21673.63,5326.27,11210.17,1714.38,70680.0,2024,8,18,12,6,65702.78,71265.19,67645.31708333334,11271.669037928596
2024-08-18 13:00:00,20094.31,2638.57,7392.78,2144.96,23562.83,5603.1,12078.72,1833.2,75348.47,2024,8,18,13,6,70680.0,75516.28,67638.325,11266.625128331874
2024-08-18 14:00:00,21022.24,2805.91,7436.72,2259.22,25089.64,5802.31,12749.29,1924.42,79089.74,2024,8,18,14,6,75348.47,78846.51,67648.45958333333,11277.249877649132
2024-08-18 15:00:00,21612.28,2904.65,7471.78,2216.44,26212.34,5915.51,13367.17,2000.73,81700.9,2024,8,18,15,6,79089.74,81220.15,67668.49083333333,11302.80277157578
2024-08-18 16:00:00,21960.16,2963.92,7041.29,2213.64,26732.53,5939.77,13834.12,2057.17,82742.6,2024,8,18,16,6,81700.9,82278.37,67687.83375,11329.258542230235
2024-08-18 17:00:00,21970.69,2937.45,6953.55,2217.49,26862.83,5909.03,14195.46,2081.53,83128.03,2024,8,18,17,6,82742.6,82707.69,67705.34791666667,11353.785992283269
2024-08-18 18:00:00,21847.55,2940.67,6947.8,2145.2,27059.88,5839.05,14383.07,2098.59,83261.82,2024,8,18,18,6,83128.03,82566.08,67734.33708333333,11394.195305068733
2024-08-18 19:00:00,21444.51,2925.6,6963.42,2138.39,26926.03,5757.88,14357.82,2081.58,82595.23,2024,8,18,19,6,83261.82,81537.71,67778.40041666667,11451.79543451016
2024-08-18 20:00:00,20948.79,2807.64,6974.2,2053.48,26070.49,5715.69,13964.08,2021.32,80555.69,2024,8,18,20,6,82595.23,78573.1,67861.00833333333,11539.861053099527
2024-08-18 21:00:00,20491.74,2672.32,6831.33,1921.77,24858.12,5639.1,13372.66,1949.13,77736.17,2024,8,18,21,6,80555.69,75709.47,67945.45416666666,11607.011304849222
2024-08-18 22:00:00,19876.63,2538.28,6882.24,1927.77,23722.56,5403.75,12737.44,1863.73,74952.39,2024,8,18,22,6,77736.17,72749.35,68037.2475,11655.265414172467
2024-08-18 23:00:00,18823.98,2336.58,6958.3,1893.83,22067.89,5107.48,11817.95,1736.0,70742.02,2024,8,18,23,6,74952.39,69166.63,68102.88875,11666.333487576689
2024-08-19 00:00:00,17690.22,2126.6,6927.27,1814.31,20233.69,4879.42,10937.21,1618.51,66227.23,2024,8,19,0,0,70742.02,65802.26,68120.59583333334,11663.01182318635
2024-08-19 01:00:00,16765.1,2001.49,6873.33,1695.04,18835.45,4510.67,10151.85,1544.82,62377.74,2024,8,19,1,0,66227.23,62391.79,68120.01041666667,11663.312227628394
2024-08-19 02:00:00,16037.2,1889.87,6831.52,1620.74,17772.65,4219.25,9551.6,1474.48,59397.32,2024,8,19,2,0,62377.74,59256.86,68125.86291666668,11658.705777778921
2024-08-19 03:00:00,15514.7,1796.3,6792.62,1569.02,16928.42,4058.36,9065.17,1423.48,57148.08,2024,8,19,3,0,59397.32,56856.49,68138.0125,11646.596962629326
2024-08-19 04:00:00,15152.54,1770.56,6789.51,1525.12,16408.92,3956.96,8695.5,1376.57,55675.67,2024,8,19,4,0,57148.08,54953.07,68168.12083333333,11611.912163631692
2024-08-19 05:00:00,15059.45,1751.54,6796.25,1507.33,16212.01,3898.27,8507.7,1346.26,55078.82,2024,8,19,5,0,55675.67,53621.92,68228.825,11536.122835848504
2024-08-19 06:00:00,15249.61,1792.6,6704.55,1520.88,16401.38,3948.16,8572.82,1343.98,55533.98,2024,8,19,6,0,55078.82,52861.51,68340.17791666667,11393.354515877376
2024-08-19 07:00:00,15465.57,1870.03,6651.7,1558.24,17006.0,4089.04,8910.84,1370.37,56921.78,2024,8,19,7,0,55533.98,52251.52,68534.77208333333,11143.768420324035
2024-08-19 08:00:00,15489.05,1884.13,6802.99,1586.71,17124.55,4072.23,9004.33,1381.43,57345.43,2024,8,19,8,0,56921.78,52094.5,68753.56083333334,10854.756924774154
2024-08-19 09:00:00,16037.1,1931.27,6933.68,1677.34,17843.27,4268.94,9381.01,1430.35,59502.97,2024,8,19,9,0,57345.43,55635.63,68914.7,10678.833886588893
2024-08-19 10:00:00,17100.19,2107.43,7021.59,1773.07,19289.32,4608.48,9947.66,1534.15,63381.89,2024,8,19,10,0,59502.97,60507.94,69034.44791666667,10596.259730499369
2024-08-19 11:00:00,18460.64,2310.94,7117.7,1896.48,21100.49,5104.74,10776.0,1655.35,68422.33,2024,8,19,11,0,63381.89,65702.78,69147.7625,10573.599360249365
2024-08-19 12:00:00,19608.83,2494.18,7244.42,2048.45,22854.49,5521.14,11594.22,1795.21,73160.94,2024,8,19,12,0,68422.33,70680.0,69251.135,10601.321615383751
2024-08-19 13:00:00,20763.47,2682.17,7295.17,2192.12,24725.86,5887.0,12485.84,1899.01,77930.64,2024,8,19,13,0,73160.94,75348.47,69358.72541666667,10678.712990420952
2024-08-19 14:00:00,21907.45,2828.3,7358.46,2207.56,26255.93,6101.37,13259.37,1997.08,81915.52,2024,8,19,14,0,77930.64,79089.74,69476.46625,10805.495163444317
2024-08-19 15:00:00,22335.53,2916.1,6998.29,2128.62,26937.3,6199.9,13858.78,2056.44,83430.95,2024,8,19,15,0,81915.52,81700.9,69548.55166666668,10895.984135713961
2024-08-19 16:00:00,22451.02,2911.1,6718.02,2156.91,27339.64,6203.04,14272.53,2083.39,84135.65,2024,8,19,16,0,83430.95,82742.6,69606.59541666666,10972.76566359889
2024-08-19 17:00:00,22360.01,2940.72,6666.28,2160.68,27656.35,6208.02,14466.22,2103.4,84561.69,2024,8,19,17,0,84135.65,83128.03,69666.33125,11053.184677848018
2024-08-19 18:00:00,22197.14,2937.02,6661.14,2176.39,27803.18,6133.05,14742.95,2115.78,84766.65,2024,8,19,18,0,84561.69,83261.82,69729.0325,11137.606608670101
2024-08-19 19:00:00,21697.21,2889.52,6696.16,2175.85,27538.71,6022.59,14792.52,2094.46,83907.01,2024,8,19,19,0,84766.65,82595.23,69783.69,11206.498059771944
2024-08-19 20:00:00,20990.44,2751.57,6668.82,2061.6,26545.81,5861.87,14340.19,2031.62,81251.92,2024,8,19,20,0,83907.01,80555.69,69812.69958333333,11236.456368437051
2024-08-19 21:00:00,20324.5,2622.59,6521.36,1936.97,25363.61,5724.86,13635.85,1954.47,78084.21,2024,8,19,21,0,81251.92,77736.17,69827.20125,11247.346244538572
2024-08-19 22:00:00,19753.2,2539.06,6792.89,1950.5,24343.07,5527.31,12992.92,1871.41,75770.36,2024,8,19,22,0,78084.21,74952.39,69861.28333333334,11264.777814067747
2024-08-19 23:00:00,18720.18,2348.62,6891.26,1864.26,22654.43,5192.08,11994.78,1744.85,71410.46,2024,8,19,23,0,75770.36,70742.02,69889.135,11267.875992332987
2024-08-20 00:00:00,17646.63,2180.54,6836.56,1837.71,20842.11,4779.96,11041.14,1625.67,66790.31,2024,8,20,0,1,71410.46,66227.23,69912.59666666666,11260.503566359715
2024-08-20 01:00:00,16678.17,2033.58,6794.73,1776.54,19266.91,4500.94,10194.08,1517.17,62762.14,2024,8,20,1,1,66790.31,62377.74,69928.61333333333,11249.588285822803
2024-08-20 02:00:00,15990.11,1926.25,6771.06,1685.54,18131.97,4280.66,9540.27,1452.76,59778.63,2024,8,20,2,1,62762.14,59397.32,69944.50124999999,11234.327065206513
2024-08-20 03:00:00,15482.62,1862.98,6736.76,1618.22,17211.55,4117.13,9038.06,1407.13,57474.45,2024,8,20,3,1,59778.63,57148.08,69958.1,11218.350163771593
2024-08-20 04:00:00,15142.7,1803.3,6718.68,1570.15,16537.12,4070.97,8673.99,1369.25,55886.17,2024,8,20,4,1,57474.45,55675.67,69966.87083333333,11206.774562330102
2024-08-20 05:00:00,15139.24,1818.48,6678.5,1546.01,16367.19,3985.32,8521.12,1349.78,55405.62,2024,8,20,5,1,55886.17,55078.82,69980.4875,11188.08144639937
2024-08-20 06:00:00,15443.05,1850.56,6656.63,1556.62,16672.32,4071.03,8583.57,1357.08,56190.86,2024,8,20,6,1,55405.62,55533.98,70007.8575,11151.948742191467
2024-08-20 07:00:00,15727.17,1934.64,6654.88,1592.94,17277.41,4249.69,8870.9,1387.1,57694.72,2024,8,20,7,1,56190.86,56921.78,70040.06333333334,11113.564244134865
2024-08-20 08:00:00,15682.73,1949.57,6668.04,1607.51,17379.48,4128.47,8898.73,1386.6,57701.13,2024,8,20,8,1,57694.72,57345.43,70054.88416666667,11096.122361010797
2024-08-20 09:00:00,16031.79,2025.91,6833.27,1660.14,17720.66,4344.33,9240.63,1429.22,59285.94,2024,8,20,9,1,57701.13,59502.97,70045.84125,11105.180394482426
2024-08-20 10:00:00,16816.42,2149.79,6948.56,1750.18,18739.86,4679.56,9913.68,1516.96,62515.0,2024,8,20,10,1,59285.94,63381.89,70009.72083333334,11129.1816526062
2024-08-20 11:00:00,17954.18,2326.08,6944.39,1860.99,20440.3,5110.27,10805.17,1645.93,67087.33,2024,8,20,11,1,62515.0,68422.33,69954.09583333333,11140.790770962294
2024-08-20 12:00:00,19090.03,2492.24,7016.48,1970.87,22129.83,5522.81,11734.71,1766.28,71723.25,2024,8,20,12,1,67087.33,73160.94,69894.19208333333,11126.65419257829
2024-08-20 13:00:00,20379.12,2682.14,7115.59,2105.74,24007.77,5899.72,12704.25,1895.1,76789.44,2024,8,20,13,1,71723.25,77930.64,69846.64208333334,11093.205236506874
2024-08-20 14:00:00,21517.75,2867.83,7164.83,2228.48,25533.85,6205.37,13582.99,2020.45,81121.55,2024,8,20,14,1,76789.44,81915.52,69813.56000000001,11056.77271064774
2024-08-20 15:00:00,22193.04,2972.55,6832.66,2196.71,26486.79,6414.27,14254.31,2111.03,83461.36,2024,8,20,15,1,81121.55,83430.95,69814.82708333332,11058.402706655796
2024-08-20 16:00:00,22509.21,2984.69,6548.71,2164.51,27021.45,6505.12,14783.85,2128.33,84645.86,2024,8,20,16,1,83461.36,84135.65,69836.08583333333,11087.582050394014
2024-08-20 17:00:00,22751.33,2972.94,6487.1,2150.84,27282.55,6401.56,14900.44,2133.33,85080.08,2024,8,20,17,1,84645.86,84561.69,69857.68541666666,11117.979337696102
2024-08-20 18:00:00,22721.34,2946.73,6452.54,2135.9,27367.68,6378.63,15081.6,2114.42,85198.85,2024,8,20,18,1,85080.08,84766.65,69875.69374999999,11143.498801413178
2024-08-20 19:00:00,22233.1,2880.4,6502.77,2122.94,27036.55,6266.82,15109.36,2097.73,84249.68,2024,8,20,19,1,85198.85,83907.01,69889.97166666666,11162.46185980572
2024-08-20 20:00:00,21301.0,2724.22,6558.13,2078.77,25843.84,6195.77,14655.16,2029.54,81386.43,2024,8,20,20,1,84249.68,81251.92,69895.57625,11168.446799792764
2024-08-20 21:00:00,20616.91,2596.42,6438.06,2003.52,24825.86,5918.94,13948.14,1953.05,78300.88,2024,8,20,21,1,81386.43,78084.21,69904.60416666667,11175.439185056957
2024-08-20 22:00:00,20085.86,2540.14,6672.01,1996.78,23968.23,5867.12,13240.15,1865.62,76235.91,2024,8,20,22,1,78300.88,75770.36,69924.00208333333,11186.462031273146
2024-08-20 23:00:00,19087.55,2375.76,6991.45,1991.36,22462.66,5408.9,12277.77,1743.33,72338.79,2024,8,20,23,1,76235.91,71410.46,69962.6825,11193.428175238083
2024-08-21 00:00:00,18012.99,2180.27,6942.54,1868.37,20782.55,5058.92,11407.16,1627.84,67880.64,2024,8,21,0,2,72338.79,66790.31,70008.11291666667,11182.199769536213
2024-08-21 01:00:00,17148.62,2011.31,6834.07,1766.42,19144.59,4820.71,10654.22,1545.77,63925.7,2024,8,21,1,2,67880.64,62762.14,70056.59458333334,11151.89946937382
